_id,BankAccount,Currency,CurrencyAmount,NumberOfItems,BoughtOrSold,ShopOwner,Buyer,Seller,WorldObjectItem,ItemUsed,Citizen,ActionLocation,Count,Time
"680539040a30e613769dd13a",8935756,112783,130.0,2.0,18,571511,8935748,571511,"StoreItem","LightBulbItem",8935748,"1286,68,707",5.0,1967795
"680539160a30e613769dd1da",510855,112783,130.0,1.0,18,7144350,510847,7144350,"StoreItem","SteelHammerItem",510847,"567,71,784",3.0,1969038
"6805391c0a30e613769dd201",592604,112783,400.0,10.0,18,111758,592596,111758,"StoreItem","LargeLumberStockpileItem",592596,"1447,71,66",1.0,1965984
"680539bc0a30e613769dd679",22251074,112783,20.0,2.0,18,1364573,505049,1364573,"StoreItem","IronFramePortraitItem",505049,"1457,71,654",3.0,1967333
"68053a450a30e613769ddac8",457465,112783,45.0,5.0,18,484905,362223,484905,"StoreItem","SweetSaladItem",362223,"1407,72,611",13.0,1968595
"68053a9b0a30e613769ddd24",571520,112783,825.0,11.0,19,362223,362223,571511,"StoreItem","LightBulbItem",571511,"1401,68,631",15.0,1967677
"68053bbe0a30e613769de954",899431,112783,8.0,4.0,18,552247,899423,552247,"StoreItem","VegetableSoupItem",899423,"300,66,498",3.0,1966678
"68053c8b0a30e613769df150",25621802,112783,28.800001144,288.0,18,98244,1274133,98244,"StoreItem","SunflowerSeedItem",1274133,"287,66,458",10.0,1969075
"68053f0d0a30e613769e08e9",359080,112783,15.300000191,153.0,19,919078,919078,359072,"StoreItem","PlantFibersItem",359072,"1551,76,597",5.0,1969071
"68053fb40a30e613769e0ebe",884545,112783,122.5,49.0,18,356337,111986,356337,"StoreItem","BasicSaladItem",111986,"547,72,820",7.0,1967825
"680540ac0a30e613769e1c44",98250,112783,400.0,2000.0,19,552247,552247,98244,"StoreItem","KelpItem",98244,"300,66,498",4.0,1967963
"680541a20a30e613769e2694",721628,112783,3.0,3.0,19,928908,928908,721620,"StoreItem","FieldCampfireStewItem",721620,"97,69,881",17.0,1969127
"680542e50a30e613769e325c",507833,112783,442.200012207,737.0,19,928908,928908,497080,"StoreItem","PalmLogItem",497080,"97,69,881",3.0,1968628
"680543920a30e613769e3a0b",9843187,112783,24.0,30.0,18,552247,9843179,552247,"StoreItem","ToppedPorridgeItem",9843179,"300,66,498",2.0,1968751
"680544430a30e613769e4386",639092,112783,105.0,30.0,18,484905,639083,484905,"StoreItem","HosomakiItem",639083,"1407,72,611",1.0,1968840
"6805451c0a30e613769e5305",3304,112783,270.0,3.0,18,884537,1664,884537,"StoreItem","CombustionEngineItem",1664,"410,68,940",1.0,1969057
"680545b60a30e613769e5d6c",507833,112783,400.0,1.0,18,526270,497080,526270,"StoreItem","ModernHammerItem",497080,"307,65,564",2.0,1969227
"680545bf0a30e613769e5dee",359080,112783,7.0,1.0,18,484905,359072,484905,"StoreItem","MillionairesSaladItem",359072,"1407,72,611",13.0,1969219
"680545f30a30e613769e619c",721628,112783,440.0,1.0,18,571511,721620,571511,"StoreItem","CookingSkillScroll",721620,"1284,75,622",3.0,1970157
"6805466b0a30e613769e6a33",357001,112783,15.300000191,306.0,19,571511,571511,356993,"StoreItem","LimestoneItem",356993,"1286,68,707",10.0,1972482
"680547300a30e613769e74ab",457457,112783,100.0,5.0,18,510847,362215,510847,"StoreItem","OrangeVaseItem",362215,"750,66,1396",5.0,1970827
"680547800a30e613769e79b7",884545,112783,1285.199951172,1836.0,18,17289919,506132,17289919,"StoreItem","QuicklimeItem",506132,"431,69,1022",3.0,1972181
"680547ea0a30e613769e813f",555561,112783,1.200000048,2.0,18,362203,491690,362203,"StoreItem","BakedRoastItem",491690,"816,71,731",4.0,1970398
"6805481c0a30e613769e84b5",457465,112783,90.0,10.0,18,484905,362223,484905,"StoreItem","SweetSaladItem",362223,"1407,72,611",4.0,1972718
"6805486f0a30e613769e880a",507833,112783,225.0,25.0,19,510847,510847,497942,"StoreItem","CompositeOakLumberItem",497942,"769,71,753",6.0,1970746
"680549a50a30e613769e968e",4961463,112783,140.0,10.0,18,571511,4961455,571511,"StoreItem","BiodieselItem",4961455,"1286,68,707",8.0,1970690
"680549cd0a30e613769e9845",928916,112783,3.699999809,370.0,18,592596,928908,592596,"StoreItem","DirtItem",928908,"1364,73,594",1.0,1970258
"68054a090a30e613769e9a50",1274141,112783,3.0,1.0,19,526270,526270,1274133,"StoreItem","WolfCarcassItem",1274133,"317,65,558",6.0,1971293
"68054b280a30e613769eaa78",526279,112783,10.5,3.0,18,552247,526270,552247,"StoreItem","HosomakiItem",526270,"300,66,498",7.0,1970823
"68054b680a30e613769eadb0",510855,112783,8.0,1.0,18,357835,510847,357835,"StoreItem","CompositeLumberItem",510847,"537,71,781",1.0,1970669
"68054dcf0a30e613769ee560",542529,112783,420.0,42.0,19,353194,353194,542521,"StoreItem","FantasticForestPizzaItem",542521,"774,71,824",6.0,1972305
"68054f260a30e613769ef944",8935756,112783,10.0,20.0,19,482683,482683,8935748,"StoreItem","PineappleItem",8935748,"112,71,741",29.0,1972733
"68054f560a30e613769efbb5",919086,112783,1953.0,651.0,19,487523,487523,919078,"StoreItem","CelluloseFiberItem",919078,"960,66,777",1.0,1971675
"68054fe30a30e613769f031f",3130956,112783,17.0,20.0,18,698192,490484,698192,"StoreItem","CharcoalItem",490484,"156,75,603",5.0,1972501
"680551550a30e613769f134a",98250,112783,70.0,20.0,18,552247,98244,552247,"StoreItem","HosomakiItem",98244,"300,66,498",4.0,1972209
"680553190a30e613769f2245",639092,112783,18.5,37.0,18,928908,639083,928908,"StoreItem","OilItem",639083,"97,69,881",1.0,1972638
"680553dd0a30e613769f28db",555561,112783,612.0,306.0,18,510847,491690,510847,"StoreItem","EpoxyItem",491690,"1132,66,188",3.0,1974163
"680553de0a30e613769f28ff",25621802,112783,142.5,950.0,18,98244,1274133,98244,"StoreItem","CamasBulbItem",1274133,"287,66,458",22.0,1975745
"680554a90a30e613769f33d0",8935756,112783,35.0,20.0,18,919078,8935748,919078,"StoreItem","PaperItem",8935748,"1551,76,597",21.0,1976151
"680555ac0a30e613769f3c9a",542529,112783,10.0,1.0,18,484905,542521,484905,"StoreItem","PhadThaiItem",542521,"1407,72,611",14.0,1975832
"680556330a30e613769f42a7",639092,112783,1.0,10.0,18,542521,639083,542521,"StoreItem","SunflowerSeedItem",639083,"160,71,812",3.0,1974399
"680556630a30e613769f46ba",507833,112783,442.800018311,738.0,19,928908,928908,497080,"StoreItem","PalmLogItem",497080,"97,69,881",2.0,1973615
"680556a10a30e613769f495a",592604,112783,148.0,370.0,19,111758,111758,592596,"StoreItem","SandItem",592596,"1447,71,66",2.0,1973719
"680557150a30e613769f4f6d",457465,112783,1625.0,25.0,18,571511,362223,571511,"StoreItem","LightBulbItem",362223,"1286,68,707",6.0,1975971
"680558130a30e613769f5cf4",457457,112783,808.0,101.0,18,3130948,362215,3130948,"StoreItem","RebarItem",362215,"787,67,1424",2.0,1974092
"680558a80a30e613769f64fe",2918024,112783,1200.0,100.0,18,884537,2918015,884537,"StoreItem","GoldBarItem",2918015,"410,68,942",36.0,1975926
"680558c30a30e613769f65d4",526279,112783,400.0,160.0,18,479817,526270,479817,"StoreItem","ReinforcedConcreteItem",526270,"1268,67,646",3.0,1974199
"6805595f0a30e613769f6ca4",507833,112783,52.799999237,264.0,19,884537,884537,497942,"StoreItem","SulfurItem",497942,"410,68,942",6.0,1975994
"68055a000a30e613769f757e",510855,112783,330.0,20.0,18,362203,510847,362203,"StoreItem","ElkWellingtonItem",510847,"816,71,731",3.0,1975240
"68055a040a30e613769f7599",509548,112783,2.400000095,12.0,18,721620,509540,721620,"StoreItem","CharredBeansItem",509540,"221,67,27",2.0,1976284
"68055ae80a30e613769f85b6",928916,112783,320.0,20.0,18,542521,928908,542521,"StoreItem","StuffedTurkeyItem",928908,"160,71,812",5.0,1974986
"68055b0f0a30e613769f87ba",22251074,112783,10.0,1.0,18,510847,505049,510847,"StoreItem","StonePlaqueItem",505049,"720,72,716",2.0,1975943
"68055b7f0a30e613769f8f0a",484747,112783,20.0,200.0,18,592596,484739,592596,"StoreItem","CrushedGraniteItem",484739,"1322,79,74",1.0,1974788
"68055d7d0a30e613769facc6",571520,112783,160.0,20.0,18,484905,571511,484905,"StoreItem","CrimsonSaladItem",571511,"1407,72,611",9.0,1975525
"68055f520a30e613769fc33f",356345,112783,200.0,100.0,18,1664,356337,1664,"StoreItem","HuckleberryExtractItem",356337,"787,71,727",5.0,1976286
"680560270a30e613769fcf04",884545,112783,220.0,100.0,18,356337,111986,356337,"StoreItem","FruitSaladItem",111986,"547,72,820",1.0,1975979
"6805615d0a30e613769fdffa",1389963,112783,27.600000381,138.0,19,884537,884537,1389955,"StoreItem","SulfurItem",1389955,"410,68,942",4.0,1976385
"680562400a30e613769fe9a0",734604,112783,85.300003052,853.0,19,919078,919078,734595,"StoreItem","WoodPulpItem",734595,"1551,76,597",7.0,1979970
"680562e30a30e613769ff3f4",522429,112783,115.5,231.0,18,928908,522421,928908,"StoreItem","OilItem",522421,"97,69,881",8.0,1979519
"680563890a30e613769ffda5",356345,112783,3.0,1.0,18,509540,356337,509540,"WoodShopCartItem","WolfCarcassItem",356337,"85,78,611",26.0,1979505
"680563920a30e613769ffe09",526279,112783,9.5,1.0,18,484905,526270,484905,"StoreItem","BanhXeoItem",526270,"1407,72,611",17.0,1979946
"680563bb0a30e61376a00097",25621802,112783,12.0,2.0,19,526270,526270,1274133,"StoreItem","ElkCarcassItem",1274133,"317,65,558",2.0,1976913
"680564120a30e61376a00443",884545,112783,810.0,60.0,18,1389955,111986,1389955,"StoreItem","BiodieselItem",111986,"413,68,993",1.0,1976983
"680564360a30e61376a005c9",2918024,112783,450.0,5.0,18,884537,2918015,884537,"StoreItem","CombustionEngineItem",2918015,"410,68,940",29.0,1977756
"680565000a30e61376a01122",1389963,112783,1400.0,1000.0,18,1664,1389955,1664,"StoreItem","EthanolItem",1389955,"787,71,722",6.0,1979596
"680565b90a30e61376a01c29",457465,112783,6200.0,20.0,19,479806,479806,362223,"StoreItem","ModernDoubleStreetLightItem",362223,"813,71,651",15.0,1979993
"680565ec0a30e61376a01e2a",571520,112783,2200.0,110.0,19,526270,526270,571511,"StoreItem","FiberglassItem",571511,"307,65,564",1.0,1977457
"680566230a30e61376a0210c",510855,112783,1.0,100.0,18,492922,510847,492922,"StoreItem","DirtItem",510847,"417,71,825",3.0,1979862
"6805678a0a30e61376a03164",507833,112783,450.0,50.0,18,492922,497080,492922,"StoreItem","AshlarGraniteItem",497080,"417,71,825",4.0,1978346
"680567ae0a30e61376a033aa",639092,112783,70.0,20.0,18,484905,639083,484905,"StoreItem","HosomakiItem",639083,"1407,72,611",2.0,1977983
"680568340a30e61376a03968",542529,112783,50.0,5.0,19,928908,928908,542521,"StoreItem","FantasticForestPizzaItem",542521,"97,69,881",20.0,1979437
"6805683a0a30e61376a039c6",457463,112783,40.0,200.0,18,1664,362203,1664,"StoreItem","PumpkinItem",362203,"787,71,722",1.0,1978047
"680568be0a30e61376a04033",487531,112783,157.5,315.0,18,639083,487523,639083,"StoreItem","BoardItem",487523,"1431,71,499",3.0,1978229
"6805698b0a30e61376a048de",8935756,112783,3.0,1.0,19,482683,482683,8935748,"StoreItem","CrabCarcassItem",8935748,"112,71,741",21.0,1979909
"68056a390a30e61376a04ff1",26035866,112783,45.0,1.0,18,24934973,26035449,24934973,"StoreItem","ButcherySkillScroll",26035449,"825,74,770",13.0,1979284
"68056a770a30e61376a05227",707623,112783,0.200000003,1.0,18,362203,707615,362203,"StoreItem","ToppedPorridgeItem",707615,"816,71,731",1.0,1978620
"68056ca60a30e61376a0674b",592604,112783,600.0,10.0,18,487523,592596,487523,"StoreItem","ClaimPaperItem",592596,"1344,76,630",1.0,1979179
"68056f510a30e61376a0873a",481489,112783,1600.0,160.0,18,592596,481483,592596,"StoreItem","CopperBarItem",481483,"1353,72,562",2.0,1979862
"68056f690a30e61376a088cc",2265430,112783,40.0,100.0,19,487523,487523,2265422,"StoreItem","GneissItem",2265422,"1262,66,681",4.0,1979939
"680570000a30e61376a08f73",526279,112783,0.039999999,4.0,19,98244,98244,526270,"StoreItem","DirtItem",526270,"287,66,458",16.0,1983047
"6805703a0a30e61376a0921d",587827,112783,700.0,1.0,18,362223,587819,362223,"StoreItem","HandheldCameraItem",587819,"1401,68,631",10.0,1981208
"6805703d0a30e61376a09246",457463,112783,15.000000954,100.0,18,1664,362203,1664,"StoreItem","CamasBulbItem",362203,"787,71,722",7.0,1982948
"680570510a30e61376a09313",8935756,112783,200.0,10.0,19,510847,510847,8935748,"StoreItem","CameraFilmItem",8935748,"752,71,753",16.0,1980603
"6805709a0a30e61376a096ba",457465,112783,8000.0,2.0,19,734595,734595,362223,"StoreItem","SolarGeneratorItem",362223,"221,71,542",7.0,1981099
"680570ae0a30e61376a09778",481489,112783,7.5,3.0,18,356337,481483,356337,"StoreItem","BasicSaladItem",481483,"547,72,820",36.0,1982667
"680570b00a30e61376a097ac",1389963,112783,57.0,19.0,19,552247,552247,1389955,"StoreItem","TunaItem",1389955,"300,66,498",3.0,1981063
"680571660a30e61376a09eca",2265430,112783,118.0,1.0,18,111769,2265422,111769,"StoreItem","EngineeringResearchPaperAdvancedItem",2265422,"1410,70,1366",5.0,1981911
"6805718c0a30e61376a0a02b",707623,112783,270.0,54.0,18,509540,707615,509540,"WoodShopCartItem","BighornCarcassItem",707615,"1044,65,266",9.0,1981706
"680571ad0a30e61376a0a13a",510855,112783,120.0,2.0,18,481483,510847,481483,"StoreItem","ClaimPaperItem",510847,"520,72,748",3.0,1981511
"680572ff0a30e61376a0ac16",884545,112783,204.600006104,93.0,18,356337,111986,356337,"StoreItem","FruitSaladItem",111986,"547,72,820",1.0,1980804
"680573080a30e61376a0ac4f",592604,112783,800.0,1.0,18,587819,592596,587819,"StoreItem","CraneItem",592596,"1326,73,546",3.0,1981090
"680576220a30e61376a0c8da",509548,112783,25.0,1.0,18,919078,509540,919078,"StoreItem","PrintingSuppliesItem",509540,"1551,76,597",7.0,1983421
"680578d40a30e61376a0e499",2918024,112783,18.0,4.0,18,484905,2918015,484905,"StoreItem","SeededCamasRollItem",2918015,"1407,72,611",2.0,1983382
"680578d80a30e61376a0e4ce",639092,112783,400.0,2.0,18,362223,639083,362223,"StoreItem","SteelKitchenLampItem",639083,"1401,68,631",2.0,1982346
"6805790c0a30e61376a0e685",16666191,112783,180.0,144.0,18,22280712,16666183,22280712,"StoreItem","CopperOreItem",16666183,"1321,78,56",2.0,1982383
"680579ba0a30e61376a0ee6c",542529,112783,250.0,1000.0,18,928908,542521,928908,"StoreItem","SugarItem",542521,"97,69,881",4.0,1982818
"68057afc0a30e61376a0fc88",24935338,112783,9.989999771,1.0,18,2332561,24934973,2332561,"StoreItem","SmallCanoeItem",24934973,"880,67,881",1.0,1982849
"68057b570a30e61376a0ff28",484915,112783,300.0,2000.0,18,98244,484905,98244,"StoreItem","CamasBulbItem",484905,"287,66,458",8.0,1983504
"68057d730a30e61376a10e9f",485952,112783,96.0,480.0,18,884537,485944,884537,"StoreItem","SandItem",485944,"410,68,942",1.0,1983480
"68057e730a30e61376a11466",526279,112783,2.200000048,22.0,19,919078,919078,526270,"StoreItem","WoodPulpItem",526270,"1551,76,597",8.0,1983801
"68057e7a0a30e61376a114a3",542529,112783,6.0,30.0,18,487523,542521,487523,"StoreItem","MortaredStoneItem",542521,"1231,66,585",10.0,1986477
"68057e990a30e61376a11573",592604,112783,1295.0,370.0,19,480805,480805,592596,"StoreItem","BarrelItem",592596,"1476,68,845",1.0,1983774
"68057f260a30e61376a119a4",884545,112783,220.0,100.0,18,356337,111986,356337,"StoreItem","FruitSaladItem",111986,"547,72,820",4.0,1986221
"68057fb40a30e61376a11e61",8935756,112783,1.5,1.0,18,592596,8935748,592596,"StoreItem","IronPipeItem",8935748,"1353,72,562",2.0,1984405
"68057fee0a30e61376a1206b",639092,112783,17.850000381,21.0,19,928908,928908,639083,"StoreItem","CharcoalItem",639083,"97,69,881",2.0,1984430
"680580390a30e61376a12321",484915,112783,150.0,1000.0,18,98244,484905,98244,"StoreItem","FiddleheadsItem",484905,"287,66,458",3.0,1984190
"680580c00a30e61376a12701",3304,112783,50.0,1.0,18,362223,1664,362223,"StoreItem","MachinistTableItem",1664,"1409,68,654",2.0,1987179
"680580c20a30e61376a1270d",457465,112783,750.0,100.0,18,507824,362223,507824,"StoreItem","CompositeLumberItem",362223,"119,69,401",3.0,1984781
"6805817c0a30e61376a12b4c",734604,112783,118.400001526,1184.0,19,919078,919078,734595,"StoreItem","WoodPulpItem",734595,"1551,76,597",1.0,1984513
"680582980a30e61376a13284",16666191,112783,41.399997711,23.0,19,587819,587819,16666183,"StoreItem","IronPipeItem",16666183,"1326,73,546",13.0,1985980
"680583450a30e61376a137dd",2918024,112783,240.0,4.0,19,510847,510847,2918015,"StoreItem","WindmillItem",2918015,"720,72,716",7.0,1986738
"680587a10a30e61376a16942",884545,112783,9.0,2.0,18,356337,506132,356337,"StoreItem","KelpyCrabRollItem",506132,"551,72,818",3.0,1986086
"680588410a30e61376a16dbc",1684013,112783,400.0,1.0,18,587819,510847,587819,"StoreItem","CountryClaimStakeItem",510847,"1582,72,617",2.0,1986247
"680588680a30e61376a16ef7",509548,112783,2.159999847,27.0,19,952552,952552,509540,"StoreItem","WoodPulpItem",509540,"238,68,281",1.0,1986285
"6805889b0a30e61376a170d5",356345,112783,300.0,2000.0,18,1664,356337,1664,"StoreItem","BeetItem",356337,"787,71,722",3.0,1986413
"68058c440a30e61376a19265",3304,112783,1000.0,5.0,18,484739,1664,484739,"StoreItem","GeologyResearchPaperModernItem",1664,"1504,68,1511",8.0,1988671
"68058c5d0a30e61376a192ee",509548,112783,58.5,13.0,18,484905,509540,484905,"StoreItem","KelpyCrabRollItem",509540,"1407,72,611",1.0,1987298
"68058c610a30e61376a19301",542529,112783,-1.919999957,192.0,18,356337,542521,356337,"StoreItem","SpoiledFoodItem",542521,"547,72,820",14.0,1988039
"68058cbb0a30e61376a19497",510802,112783,1000.0,50.0,19,526270,526270,510794,"StoreItem","FiberglassItem",510794,"307,65,564",3.0,1987781
"68058cea0a30e61376a19550",734604,112783,5.5,1.0,18,552247,734595,552247,"StoreItem","ElkTacoItem",734595,"300,66,498",8.0,1987439
"68058e0b0a30e61376a19e74",457465,112783,1110.0,740.0,19,884537,884537,362223,"StoreItem","CopperOreItem",362223,"410,68,942",1.0,1987727
"68058f1c0a30e61376a1ab05",639092,112783,1.100000024,1.0,19,1615843,1615843,639083,"StoreItem","HewnLogItem",639083,"1533,65,676",5.0,1989328
"68058fa70a30e61376a1b105",8935756,112783,16.0,8.0,18,592596,8935748,592596,"StoreItem","SteelSpringItem",8935748,"1353,72,562",6.0,1988585
"6805908d0a30e61376a1b902",899431,112783,1500.0,1.0,18,884537,899423,884537,"StoreItem","TruckItem",899423,"410,68,940",12.0,1990271
"680591050a30e61376a1bbd3",26035866,112783,35.0,1.0,18,111758,26035449,111758,"StoreItem","LumberStockpileItem",26035449,"1447,71,66",4.0,1989585
"680592b70a30e61376a1c74a",485952,112783,0.560000002,56.0,19,98244,98244,485944,"StoreItem","DirtItem",485944,"287,66,458",3.0,1988961
"68059ad7d1bb7906575dfc61",639092,112783,7.200000286,36.0,18,480956,639083,480956,"StoreItem","NailItem",639083,"1317,78,432",3.0,1992236
"68059cc8d1bb7906575e040d",356345,112783,280.0,40.0,19,353194,353194,356337,"StoreItem","AgoutiEnchiladasItem",356337,"774,71,824",72.0,1994014
"68059d34d1bb7906575e078c",3304,112783,3750.0,1.0,18,24934973,1664,24934973,"StoreItem","MechanicsSkillScroll",1664,"825,74,770",8.0,1993532
"68059f7cd1bb7906575e0fad",884545,112783,130.0,1.0,18,485957,506132,485957,"StoreItem","SteelAxeItem",506132,"382,68,1022",7.0,1993264
"6805a44fd1bb7906575e211e",16666191,112783,1657.5,195.0,19,592596,592596,16666183,"StoreItem","IronConcentrateItem",16666183,"1353,72,562",7.0,1994166
"6805a58ad1bb7906575e2ad5",457465,112783,100.0,1.0,18,587819,362223,587819,"StoreItem","SteelGearboxItem",362223,"1326,73,546",3.0,1993763
"6805a8b4d1bb7906575e38c3",884545,112783,342.0,180.0,18,1389955,506132,1389955,"StoreItem","AsphaltConcreteItem",506132,"413,68,993",1.0,1994441
"6805a979d1bb7906575e3c1a",8935756,112783,443.800018311,4438.0,19,919078,919078,8935748,"StoreItem","WoodPulpItem",8935748,"1551,76,597",7.0,1995724
"6805ab74d1bb7906575e442f",457465,112783,2480.0,8.0,19,479806,479806,362223,"StoreItem","ModernDoubleStreetLightItem",362223,"813,71,651",3.0,1995532
"6805abb5d1bb7906575e44db",734604,112783,211.199996948,2112.0,19,919078,919078,734595,"StoreItem","WoodPulpItem",734595,"1551,76,597",4.0,1996079
"6805acced1bb7906575e4d9d",356345,112783,238.0,34.0,19,353194,353194,356337,"StoreItem","AgoutiEnchiladasItem",356337,"774,71,824",20.0,1996742
"6805adbfd1bb7906575e5221",98250,112783,26.399999619,264.0,19,485944,485944,98244,"StoreItem","SandstoneItem",98244,"163,75,564",6.0,1996339
"6805b03fd1bb7906575e5fca",2265430,112783,405.700012207,4057.0,19,919078,919078,2265422,"StoreItem","WoodPulpItem",2265422,"1551,76,597",3.0,1997677
"6805b163d1bb7906575e6965",492930,112783,320.0,20.0,18,526270,356401,526270,"StoreItem","StuffedTurkeyItem",356401,"317,65,558",6.0,1997504
"6805b19ad1bb7906575e6ade",27347773,112783,3499.0,1.0,18,852023,27347681,852023,"StoreItem","JawCrusherItem",27347681,"1311,75,553",3.0,1996902
"6805b715d1bb7906575e91dd",357001,112783,20.0,1.0,19,587819,587819,356993,"StoreItem","SteamTractorHarvesterItem",356993,"1326,73,546",5.0,1999613
"6805b816d1bb7906575e966b",884545,112783,343.0,490.0,19,17289919,17289919,506132,"StoreItem","CrushedLimestoneItem",506132,"431,69,1022",5.0,2001332
"6805b8a4d1bb7906575e993d",16666191,112783,36.0,20.0,19,8935748,8935748,16666183,"StoreItem","IronBarItem",16666183,"1398,72,559",10.0,1999453
"6805b8c2d1bb7906575e99c6",8935756,112783,144.0,16.0,18,479817,8935748,479817,"StoreItem","AshlarShaleItem",8935748,"1268,67,646",12.0,2001128
"6805b92cd1bb7906575e9bdb",2265430,112783,5000.0,1.0,18,481483,2265422,481483,"StoreItem","SkidSteerItem",2265422,"472,68,833",4.0,2000314
"6805b983d1bb7906575e9e2f",624463,112783,0.099999994,10.0,19,98244,98244,624455,"StoreItem","SpoiledFoodItem",624455,"287,66,458",41.0,2001515
"6805ba6dd1bb7906575ea2d1",492930,112783,2.200000048,1.0,18,356337,356401,356337,"StoreItem","VegetableMedleyItem",356401,"547,72,820",1.0,1998979
"6805bccfd1bb7906575eaaf9",27347773,112783,20.0,1.0,18,1364573,27347681,1364573,"StoreItem","SteelShovelItem",27347681,"1459,71,654",7.0,1999820
"6805c1d1d1bb7906575ec83e",919086,112783,507.0,169.0,19,487523,487523,919078,"StoreItem","CelluloseFiberItem",919078,"958,66,778",6.0,2001349
"6805c50bd1bb7906575edfdd",919086,112783,800.0,4.0,18,362223,919078,362223,"StoreItem","BasicCircuitItem",919078,"1401,68,631",7.0,2002579
"6805c763d1bb7906575eecc2",624463,112783,39.899997711,114.0,19,485944,485944,624455,"StoreItem","CrushedBasaltItem",624455,"163,75,564",17.0,2005150
"6805cd26d1bb7906575f07af",884545,112783,4200.0,21.0,18,481483,506132,481483,"StoreItem","BasicCircuitItem",506132,"472,68,833",7.0,2004904
"6805d320d1bb7906575f204f",624463,112783,31.149999619,89.0,19,485944,485944,624455,"StoreItem","CrushedBasaltItem",624455,"163,75,564",4.0,2007865
"6805d375d1bb7906575f2224",457465,112783,1800.0,4.0,18,587819,362223,587819,"StoreItem","ServoItem",362223,"1326,73,546",1.0,2005387
"6805d66fd1bb7906575f2cdb",4980512,112783,1.799999952,2.0,19,614706,614706,4980504,"StoreItem","CrushedIronOreItem",4980504,"600,72,1473",8.0,2007612
"6805dad7d1bb7906575f3c79",884545,112783,135.0,30.0,18,356337,506132,356337,"StoreItem","KelpyCrabRollItem",506132,"551,72,818",5.0,2007595
"6805dca0d1bb7906575f43fd",11187186,112783,56.0,20.0,18,555551,11187178,555551,"StoreItem","BasicSaladItem",11187178,"1568,66,166",10.0,2008043
"6805e06ad1bb7906575f50ee",479825,112783,110.0,550.0,18,487523,479817,487523,"StoreItem","LimestoneItem",479817,"1231,66,585",2.0,2008704
"6805e277d1bb7906575f5783",479825,112783,160.0,20.0,18,484905,479817,484905,"StoreItem","CrimsonSaladItem",479817,"1407,72,611",12.0,2010371
"6805e284d1bb7906575f57bc",519019,112783,30.0,20.0,18,505049,519011,505049,"StoreItem","BeetCampfireSaladItem",519011,"758,67,1397",5.0,2009276
"6805e2ddd1bb7906575f58d4",571520,112783,3000.0,200.0,18,587819,571511,587819,"StoreItem","CopperWiringItem",571511,"1326,73,546",16.0,2010491
"6805e5bdd1bb7906575f633e",514536,112783,10.0,1.0,18,362203,514525,362203,"StoreItem","SensuousSeaPizzaItem",514525,"816,71,731",1.0,2010067
"6805e613d1bb7906575f6455",526279,112783,100.0,100.0,19,98244,98244,526270,"StoreItem","LeatherHideItem",526270,"287,66,458",6.0,2012313
"6805e6d4d1bb7906575f66d0",4980512,112783,5.0,100.0,18,495855,4980504,495855,"StoreItem","BeansItem",4980504,"916,69,157",15.0,2011819
"6805e83cd1bb7906575f6c31",9843187,112783,400.0,200.0,18,485944,9843179,485944,"StoreItem","AsphaltConcreteItem",9843179,"163,75,564",1.0,2010706
"6805ec61d1bb7906575f8175",11187186,112783,0.839999974,84.0,19,483914,483914,11187178,"StoreItem","DirtItem",11187178,"1581,67,1515",7.0,2012319
"6805edd3d1bb7906575f8493",481489,112783,4900.0,2.0,19,479806,479806,481483,"StoreItem","SolarGeneratorItem",481483,"813,71,651",5.0,2012207
"6805eeded1bb7906575f8a45",4980512,112783,1000.0,1.0,18,587819,4980504,587819,"StoreItem","SteamTruckItem",4980504,"1326,73,546",19.0,2014209
"6805f0efd1bb7906575f9005",526279,112783,0.75,1.0,19,552247,552247,526270,"StoreItem","CrabCarcassItem",526270,"300,66,498",21.0,2015773
"6805f2a9d1bb7906575f968e",481489,112783,4140.0,460.0,18,884537,481483,884537,"StoreItem","CopperBarItem",481483,"410,68,942",2.0,2013385
"6805f352d1bb7906575f98b3",359080,112783,390.0,30.0,18,510794,359072,510794,"StoreItem","GasolineItem",359072,"1272,71,1325",1.0,2013545
"6805f3b3d1bb7906575f99fb",555561,112783,551.0,551.0,18,1389955,491690,1389955,"StoreItem","NylonItem",491690,"413,68,993",6.0,2013958
"6805f42fd1bb7906575f9b80",479825,112783,24.750001907,165.0,19,2025554,2025554,479817,"StoreItem","CrushedBasaltItem",479817,"1378,75,712",4.0,2015648
"6805f5f9d1bb7906575fa5df",25621802,112783,636.0,3180.0,18,98244,1274133,98244,"StoreItem","WheatItem",1274133,"287,66,458",16.0,2015166
"6805f978d1bb7906575fb72d",2918024,112783,157.0,157.0,19,111758,111758,2918015,"StoreItem","FlaxseedOilItem",2918015,"1447,71,66",1.0,2015118
"6805f9d8d1bb7906575fb8fc",492930,112783,1000.0,5.0,18,362223,356401,362223,"StoreItem","SteelCeilingLightItem",356401,"1401,68,631",2.0,2015214
"6805fb21d1bb7906575fbd83",928916,112783,82.5,5.0,18,526270,928908,526270,"StoreItem","ElkWellingtonItem",928908,"317,65,558",4.0,2015550
"6805fb76d1bb7906575fbeb0",11187186,112783,2.299999952,230.0,19,483914,483914,11187178,"StoreItem","DirtItem",11187178,"1581,67,1515",1.0,2015629
